word,pos,meaning,example,frequency,source_rank,other_spellings,source_dataset,redbook_page,redbook_index
evaporate,,蒸发,,11,3962,,exam-data/NETEMVocabulary,,
ferry,,渡船,,11,3963,,exam-data/NETEMVocabulary,,
gossip,,闲话,,11,3964,,exam-data/NETEMVocabulary,,
hopeful,,有希望的,,11,3965,,exam-data/NETEMVocabulary,,
immerse,,浸,,11,3966,,exam-data/NETEMVocabulary,,
impart,,传授,,11,3967,,exam-data/NETEMVocabulary,,
intimidate,,恐吓、威胁,,11,3968,,exam-data/NETEMVocabulary,,
neat,,整洁的,,11,3969,,exam-data/NETEMVocabulary,,
omit,,省略,,11,3970,,exam-data/NETEMVocabulary,,
prosper,,成功,,11,3971,,exam-data/NETEMVocabulary,,
scarce,,稀少的、罕见的,,11,3972,,exam-data/NETEMVocabulary,,
thunder,,闪电,,11,3973,,exam-data/NETEMVocabulary,,
timber,,木材,,11,3974,,exam-data/NETEMVocabulary,,
accessory,,配件,,11,3975,,exam-data/NETEMVocabulary,,
awe,,敬畏,,11,3976,,exam-data/NETEMVocabulary,,
bath,,洗澡,,11,3977,,exam-data/NETEMVocabulary,,
bully,,欺负,,11,3978,,exam-data/NETEMVocabulary,,
carriage,,运输、四轮马车,,11,3979,,exam-data/NETEMVocabulary,,
cube,,立方,,11,3980,,exam-data/NETEMVocabulary,,
elevator,,电梯、升降机,,11,3981,,exam-data/NETEMVocabulary,,
fixture,,固定装置,,11,3982,,exam-data/NETEMVocabulary,,
honey,,蜂蜜,,11,3983,,exam-data/NETEMVocabulary,,
infectious,,传染的,,11,3984,,exam-data/NETEMVocabulary,,
lamb,,羔羊,,11,3985,,exam-data/NETEMVocabulary,,
merchant,,商人,,11,3986,,exam-data/NETEMVocabulary,,
pitch,,球场、投,,11,3987,,exam-data/NETEMVocabulary,,
polar,,极性,,11,3988,,exam-data/NETEMVocabulary,,
reassure,,再保证,,11,3989,,exam-data/NETEMVocabulary,,
sand,,沙,,11,3990,,exam-data/NETEMVocabulary,,
scrape,,擦伤、刮掉,,11,3991,,exam-data/NETEMVocabulary,,
sorrow,,悲伤,,11,3992,,exam-data/NETEMVocabulary,,
ugly,,丑陋的,,11,3993,,exam-data/NETEMVocabulary,,
whoever,,任何人、不管谁,,11,3994,,exam-data/NETEMVocabulary,,
captive,,俘虏,,10,3995,,exam-data/NETEMVocabulary,,
cosmic,,宇宙的,,10,3996,,exam-data/NETEMVocabulary,,
cucumber,,黄瓜,,10,3997,,exam-data/NETEMVocabulary,,
grape,,葡萄,,10,3998,,exam-data/NETEMVocabulary,,
eyebrow,,眉毛,,10,3999,,exam-data/NETEMVocabulary,,
heroin,,海洛因,,10,4000,,exam-data/NETEMVocabulary,,
apparatus,,装置,,10,4001,,exam-data/NETEMVocabulary,,
coherent,,一致的、连贯的,,10,4002,,exam-data/NETEMVocabulary,,
shot,,开枪、发射、拍摄,,10,4003,,exam-data/NETEMVocabulary,,
mock,,嘲笑、模仿,,10,4004,,exam-data/NETEMVocabulary,,
opening,,开幕,,10,4005,,exam-data/NETEMVocabulary,,
tractor,,牵引车,,10,4006,,exam-data/NETEMVocabulary,,
deploy,,部署,,10,4007,,exam-data/NETEMVocabulary,,
dome,,圆屋顶,,10,4008,,exam-data/NETEMVocabulary,,
lottery,,彩票,,10,4009,,exam-data/NETEMVocabulary,,
monster,,怪物,,10,4010,,exam-data/NETEMVocabulary,,
constituent,,成分,,10,4011,,exam-data/NETEMVocabulary,,
eighteen,,十八,,10,4012,,exam-data/NETEMVocabulary,,
emigrate,,移民,,10,4013,,exam-data/NETEMVocabulary,,
hatred,,仇恨,,10,4014,,exam-data/NETEMVocabulary,,
indicative,,指示的、陈述语气,,10,4015,,exam-data/NETEMVocabulary,,
lounge,,休息室,,10,4016,,exam-data/NETEMVocabulary,,
ore,,矿,,10,4017,,exam-data/NETEMVocabulary,,
pastime,,消遣,,10,4018,,exam-data/NETEMVocabulary,,
plead,,恳求,,10,4019,,exam-data/NETEMVocabulary,,
recur,,重现,,10,4020,,exam-data/NETEMVocabulary,,
soak,,浸,,10,4021,,exam-data/NETEMVocabulary,,
sunrise,,日出,,10,4022,sunrize,exam-data/NETEMVocabulary,,
susceptible,,易受感染的,,10,4023,,exam-data/NETEMVocabulary,,
agony,,极度痛苦,,10,4024,,exam-data/NETEMVocabulary,,
bizarre,,奇异的,,10,4025,,exam-data/NETEMVocabulary,,
conversely,,相反地,,10,4026,,exam-data/NETEMVocabulary,,
dedicate,,致力于,,10,4027,,exam-data/NETEMVocabulary,,
extinguish,,扑灭,,10,4028,,exam-data/NETEMVocabulary,,
fetch,,取来,,10,4029,,exam-data/NETEMVocabulary,,
glove,,手套,,10,4030,,exam-data/NETEMVocabulary,,
incur,,招致,,10,4031,,exam-data/NETEMVocabulary,,
invalid,,无效的,,10,4032,,exam-data/NETEMVocabulary,,
loosen,,放松,,10,4033,,exam-data/NETEMVocabulary,,
orchestra,,管弦乐队,,10,4034,,exam-data/NETEMVocabulary,,
pottery,,陶器,,10,4035,,exam-data/NETEMVocabulary,,
quantitative,,定量的,,10,4036,,exam-data/NETEMVocabulary,,
spectacle,,景象、奇观,,10,4037,,exam-data/NETEMVocabulary,,
stripe,,条纹,,10,4038,,exam-data/NETEMVocabulary,,
viewpoint,,观点,,10,4039,,exam-data/NETEMVocabulary,,
alternate,,交替,,10,4040,,exam-data/NETEMVocabulary,,
attendant,,服务员,,10,4041,,exam-data/NETEMVocabulary,,
ballet,,芭蕾舞,,10,4042,,exam-data/NETEMVocabulary,,
clash,,冲突,,10,4043,,exam-data/NETEMVocabulary,,
comic,,喜剧演员、滑稽的,,10,4044,,exam-data/NETEMVocabulary,,
converge,,会聚、集中,,10,4045,,exam-data/NETEMVocabulary,,
correspondence,,通信,,10,4046,,exam-data/NETEMVocabulary,,
costume,,服装,,10,4047,,exam-data/NETEMVocabulary,,
designate,,指定,,10,4048,,exam-data/NETEMVocabulary,,
eve,,前夕,,10,4049,,exam-data/NETEMVocabulary,,
explode,,爆炸,,10,4050,,exam-data/NETEMVocabulary,,
handwriting,,笔迹,,10,4051,,exam-data/NETEMVocabulary,,
invasion,,侵略,,10,4052,,exam-data/NETEMVocabulary,,
jewelry,,珠宝,,10,4053,jewellery,exam-data/NETEMVocabulary,,
layoff,,临时解雇、操作停止,,10,4054,,exam-data/NETEMVocabulary,,
messenger,,报信者,,10,4055,,exam-data/NETEMVocabulary,,
oral,,口述的,,10,4056,,exam-data/NETEMVocabulary,,
outbreak,,爆发,,10,4057,,exam-data/NETEMVocabulary,,
portrait,,肖像,,10,4058,,exam-data/NETEMVocabulary,,
procession,,队伍,,10,4059,,exam-data/NETEMVocabulary,,
recognise,,意识到、认可,,10,4060,recognize,exam-data/NETEMVocabulary,,
southeast,,东南,,10,4061,,exam-data/NETEMVocabulary,,
standpoint,,立场,,10,4062,,exam-data/NETEMVocabulary,,
string,,线、弦、一串,,10,4063,,exam-data/NETEMVocabulary,,
stroll,,漫步,,10,4064,,exam-data/NETEMVocabulary,,
stumble,,绊倒、蹒跚,,10,4065,,exam-data/NETEMVocabulary,,
temperament,,气质,,10,4066,,exam-data/NETEMVocabulary,,
transistor,,晶体管,,10,4067,,exam-data/NETEMVocabulary,,
verse,,诗,,10,4068,,exam-data/NETEMVocabulary,,
void,,空白、无效的、空虚,,10,4069,,exam-data/NETEMVocabulary,,
adverse,,不利的,,10,4070,,exam-data/NETEMVocabulary,,
amplify,,扩大,,10,4071,,exam-data/NETEMVocabulary,,
bacon,,培根、熏肉,,10,4072,,exam-data/NETEMVocabulary,,
butterfly,,蝴蝶,,10,4073,,exam-data/NETEMVocabulary,,
cargo,,货物,,10,4074,,exam-data/NETEMVocabulary,,
chill,,寒冷、寒冷的,,10,4075,,exam-data/NETEMVocabulary,,
commonplace,,平凡的、老生常谈,,10,4076,,exam-data/NETEMVocabulary,,
compact,,紧凑的,,10,4077,,exam-data/NETEMVocabulary,,
concession,,让步,,10,4078,,exam-data/NETEMVocabulary,,
confuse,,混淆,,10,4079,,exam-data/NETEMVocabulary,,
convict,,罪犯,,10,4080,,exam-data/NETEMVocabulary,,
dwarf,,侏儒,,10,4081,,exam-data/NETEMVocabulary,,
embark,,着手,,10,4082,,exam-data/NETEMVocabulary,,
embed,,嵌入,,10,4083,,exam-data/NETEMVocabulary,,
fuss,,大惊小怪,,10,4084,,exam-data/NETEMVocabulary,,
namely,,即,,10,4085,,exam-data/NETEMVocabulary,,
permeate,,渗透,,10,4086,,exam-data/NETEMVocabulary,,
resemblance,,相似,,10,4087,,exam-data/NETEMVocabulary,,
sometime,,改天、来日,,10,4088,,exam-data/NETEMVocabulary,,
staple,,主要的、订书钉,,10,4089,,exam-data/NETEMVocabulary,,
suck,,吸,,10,4090,,exam-data/NETEMVocabulary,,
terror,,恐惧,,10,4091,,exam-data/NETEMVocabulary,,
tonight,,今晚,,10,4092,,exam-data/NETEMVocabulary,,
wardrobe,,衣柜,,10,4093,,exam-data/NETEMVocabulary,,
wreck,,残骸、破坏,,10,4094,,exam-data/NETEMVocabulary,,
blouse,,女衬衫,,10,4095,,exam-data/NETEMVocabulary,,
bow,,鞠躬,,10,4096,,exam-data/NETEMVocabulary,,
cafeteria,,自助餐厅,,10,4097,,exam-data/NETEMVocabulary,,
cheek,,脸颊,,10,4098,,exam-data/NETEMVocabulary,,
compatible,,兼容,,10,4099,,exam-data/NETEMVocabulary,,
courtyard,,院子,,10,4100,cortyard,exam-data/NETEMVocabulary,,
descent,,下降,,10,4101,,exam-data/NETEMVocabulary,,
dessert,,甜点,,10,4102,,exam-data/NETEMVocabulary,,
excursion,,远足,,10,4103,,exam-data/NETEMVocabulary,,
expel,,驱逐,,10,4104,,exam-data/NETEMVocabulary,,
fax,,传真,,10,4105,,exam-data/NETEMVocabulary,,
fisherman,,渔夫,,10,4106,,exam-data/NETEMVocabulary,,
fleet,,舰队,,10,4107,,exam-data/NETEMVocabulary,,
graphic,,图表,,10,4108,,exam-data/NETEMVocabulary,,
haul,,拖、拉,,10,4109,,exam-data/NETEMVocabulary,,
hell,,地狱,,10,4110,,exam-data/NETEMVocabulary,,
ingenious,,精巧的、有独创性的,,10,4111,,exam-data/NETEMVocabulary,,
kiss,,亲吻,,10,4112,,exam-data/NETEMVocabulary,,
meditation,,冥想,,10,4113,,exam-data/NETEMVocabulary,,
merchandise,,商品,,10,4114,merchandize,exam-data/NETEMVocabulary,,
oppress,,压迫,,10,4115,,exam-data/NETEMVocabulary,,
repetition,,重复,,10,4116,,exam-data/NETEMVocabulary,,
rod,,杆,,10,4117,,exam-data/NETEMVocabulary,,
rub,,擦,,10,4118,,exam-data/NETEMVocabulary,,
script,,脚本,,10,4119,,exam-data/NETEMVocabulary,,
smash,,粉碎、打碎,,10,4120,,exam-data/NETEMVocabulary,,
solemn,,庄严的,,10,4121,,exam-data/NETEMVocabulary,,
solitary,,孤独的,,10,4122,,exam-data/NETEMVocabulary,,
successor,,接班人,,10,4123,,exam-data/NETEMVocabulary,,
sway,,影响、摇摆,,10,4124,,exam-data/NETEMVocabulary,,
testimony,,证明,,10,4125,,exam-data/NETEMVocabulary,,
weed,,杂草,,10,4126,,exam-data/NETEMVocabulary,,
auction,,拍卖,,9,4127,,exam-data/NETEMVocabulary,,
clip,,修剪、夹子,,9,4128,,exam-data/NETEMVocabulary,,
corrupt,,腐败,,9,4129,,exam-data/NETEMVocabulary,,
garment,,衣服,,9,4130,,exam-data/NETEMVocabulary,,
colonial,,殖民地的,,9,4131,,exam-data/NETEMVocabulary,,
conductor,,指挥、导体,,9,4132,,exam-data/NETEMVocabulary,,
cripple,,跛子、削弱,,9,4133,,exam-data/NETEMVocabulary,,
mandate,,授权,,9,4134,,exam-data/NETEMVocabulary,,
microscope,,显微镜,,9,4135,,exam-data/NETEMVocabulary,,
reign,,统治,,9,4136,,exam-data/NETEMVocabulary,,
verdict,,裁决,,9,4137,,exam-data/NETEMVocabulary,,
augment,,增加,,9,4138,,exam-data/NETEMVocabulary,,
carve,,雕刻,,9,4139,,exam-data/NETEMVocabulary,,
compile,,编译,,9,4140,,exam-data/NETEMVocabulary,,
foremost,,最重要的,,9,4141,,exam-data/NETEMVocabulary,,
gasp,,喘气、喘息,,9,4142,,exam-data/NETEMVocabulary,,
hygiene,,卫生,,9,4143,,exam-data/NETEMVocabulary,,
negligible,,微不足道的,,9,4144,,exam-data/NETEMVocabulary,,
penny,,便士,,9,4145,,exam-data/NETEMVocabulary,,
soap,,肥皂,,9,4146,,exam-data/NETEMVocabulary,,
statesman,,政治家,,9,4147,,exam-data/NETEMVocabulary,,
stationary,,稳定的,,9,4148,,exam-data/NETEMVocabulary,,
tentative,,暂时的,,9,4149,,exam-data/NETEMVocabulary,,
uphold,,维护,,9,4150,,exam-data/NETEMVocabulary,,
agreeable,,愉快的,,9,4151,,exam-data/NETEMVocabulary,,
anecdote,,轶事,,9,4152,,exam-data/NETEMVocabulary,,
discourse,,讨论、谈话,,9,4153,discorse,exam-data/NETEMVocabulary,,
dot,,点缀,,9,4154,,exam-data/NETEMVocabulary,,
flatter,,奉承,,9,4155,,exam-data/NETEMVocabulary,,
knot,,结,,9,4156,,exam-data/NETEMVocabulary,,
mercy,,仁慈,,9,4157,,exam-data/NETEMVocabulary,,
naive,,天真的,,9,4158,,exam-data/NETEMVocabulary,,
outset,,开始,,9,4159,,exam-data/NETEMVocabulary,,
sacred,,神圣的,,9,4160,,exam-data/NETEMVocabulary,,
sovereign,,君主、至高无上的,,9,4161,,exam-data/NETEMVocabulary,,
turbulent,,动荡的、狂暴的,,9,4162,,exam-data/NETEMVocabulary,,
vicious,,恶毒的,,9,4163,,exam-data/NETEMVocabulary,,
ample,,充足的,,9,4164,,exam-data/NETEMVocabulary,,
atom,,原子,,9,4165,,exam-data/NETEMVocabulary,,
banquet,,宴会,,9,4166,,exam-data/NETEMVocabulary,,
bleak,,萧瑟的、无希望的,,9,4167,,exam-data/NETEMVocabulary,,
concise,,简明的,,9,4168,concize,exam-data/NETEMVocabulary,,
disperse,,分散,,9,4169,,exam-data/NETEMVocabulary,,
dividend,,被除数、股息,,9,4170,,exam-data/NETEMVocabulary,,
documentary,,纪录片,,9,4171,,exam-data/NETEMVocabulary,,
exempt,,免除,,9,4172,,exam-data/NETEMVocabulary,,
facet,,方面,,9,4173,,exam-data/NETEMVocabulary,,
freight,,货运,,9,4174,,exam-data/NETEMVocabulary,,
hover,,盘旋,,9,4175,,exam-data/NETEMVocabulary,,
hum,,哼、嗡嗡声,,9,4176,,exam-data/NETEMVocabulary,,
impair,,损害,,9,4177,,exam-data/NETEMVocabulary,,
levy,,征收,,9,4178,,exam-data/NETEMVocabulary,,
mainland,,洲、大陆,,9,4179,,exam-data/NETEMVocabulary,,
northeast,,东北,,9,4180,,exam-data/NETEMVocabulary,,
notorious,,臭名昭著的,,9,4181,,exam-data/NETEMVocabulary,,
pamphlet,,小册子,,9,4182,,exam-data/NETEMVocabulary,,
periodical,,期刊,,9,4183,,exam-data/NETEMVocabulary,,
perish,,毁灭,,9,4184,,exam-data/NETEMVocabulary,,
purse,,钱包,,9,4185,,exam-data/NETEMVocabulary,,
shallow,,浅的,,9,4186,,exam-data/NETEMVocabulary,,
signature,,签署,,9,4187,,exam-data/NETEMVocabulary,,
solidarity,,团结,,9,4188,,exam-data/NETEMVocabulary,,
toil,,辛苦,,9,4189,,exam-data/NETEMVocabulary,,
allege,,宣称,,9,4190,,exam-data/NETEMVocabulary,,
bud,,芽,,9,4191,,exam-data/NETEMVocabulary,,
contrive,,设计、发明,,9,4192,,exam-data/NETEMVocabulary,,
credential,,凭据,,9,4193,,exam-data/NETEMVocabulary,,
diamond,,钻石,,9,4194,,exam-data/NETEMVocabulary,,
envelope,,信封,,9,4195,,exam-data/NETEMVocabulary,,
erroneous,,错误的,,9,4196,,exam-data/NETEMVocabulary,,
knee,,膝盖,,9,4197,,exam-data/NETEMVocabulary,,
punch,,殴打、打洞器、钻孔机,,9,4198,,exam-data/NETEMVocabulary,,
rectify,,改正,,9,4199,,exam-data/NETEMVocabulary,,
robust,,强健的、粗野的,,9,4200,,exam-data/NETEMVocabulary,,
selfish,,自私的,,9,4201,,exam-data/NETEMVocabulary,,
shrug,,耸肩,,9,4202,,exam-data/NETEMVocabulary,,
tick,,滴答声、蜱虫、一会儿、打勾,,9,4203,,exam-data/NETEMVocabulary,,
tile,,瓷砖,,9,4204,,exam-data/NETEMVocabulary,,
umbrella,,伞,,9,4205,,exam-data/NETEMVocabulary,,
verge,,边缘,,9,4206,,exam-data/NETEMVocabulary,,
aisle,,走廊,,9,4207,,exam-data/NETEMVocabulary,,
badge,,徽章、象征,,9,4208,,exam-data/NETEMVocabulary,,
bean,,豆,,9,4209,,exam-data/NETEMVocabulary,,
browse,,浏览,,9,4210,,exam-data/NETEMVocabulary,,
bump,,碰撞、肿块,,9,4211,,exam-data/NETEMVocabulary,,
bundle,,包、束,,9,4212,,exam-data/NETEMVocabulary,,
carpenter,,木匠,,9,4213,,exam-data/NETEMVocabulary,,
cloth,,布,,9,4214,,exam-data/NETEMVocabulary,,
coke,,焦炭,,9,4215,,exam-data/NETEMVocabulary,,
custody,,监护、拘留,,9,4216,,exam-data/NETEMVocabulary,,
daylight,,日光,,9,4217,,exam-data/NETEMVocabulary,,
divine,,神圣的、绝妙的,,9,4218,,exam-data/NETEMVocabulary,,
eccentric,,古怪的,,9,4219,,exam-data/NETEMVocabulary,,
elicit,,引出,,9,4220,,exam-data/NETEMVocabulary,,
erode,,侵蚀,,9,4221,,exam-data/NETEMVocabulary,,
eternal,,永恒的,,9,4222,,exam-data/NETEMVocabulary,,
fog,,雾,,9,4223,,exam-data/NETEMVocabulary,,
foul,,犯规、肮脏的,,9,4224,,exam-data/NETEMVocabulary,,
fracture,,断裂,,9,4225,,exam-data/NETEMVocabulary,,
graze,,放牧,,9,4226,,exam-data/NETEMVocabulary,,
handkerchief,,手帕,,9,4227,,exam-data/NETEMVocabulary,,
liver,,肝脏,,9,4228,,exam-data/NETEMVocabulary,,
marvelous,,非凡的,,9,4229,marvellous,exam-data/NETEMVocabulary,,
mentor,,指导,,9,4230,,exam-data/NETEMVocabulary,,
miracle,,奇迹,,9,4231,,exam-data/NETEMVocabulary,,
nominate,,提名,,9,4232,,exam-data/NETEMVocabulary,,
notable,,显赫的,,9,4233,,exam-data/NETEMVocabulary,,
obedience,,服从,,9,4234,,exam-data/NETEMVocabulary,,
ruler,,统治者,,9,4235,,exam-data/NETEMVocabulary,,
spear,,矛,,9,4236,,exam-data/NETEMVocabulary,,
sunshine,,阳光,,9,4237,,exam-data/NETEMVocabulary,,
surrender,,投降,,9,4238,,exam-data/NETEMVocabulary,,
taboo,,禁忌,,9,4239,,exam-data/NETEMVocabulary,,
thirst,,口渴、渴望,,9,4240,,exam-data/NETEMVocabulary,,
vegetation,,植物,,9,4241,,exam-data/NETEMVocabulary,,
astronomy,,天文学,,8,4242,,exam-data/NETEMVocabulary,,
chop,,砍,,8,4243,,exam-data/NETEMVocabulary,,
doctrine,,学说、教义,,8,4244,,exam-data/NETEMVocabulary,,
indignation,,愤怒,,8,4245,,exam-data/NETEMVocabulary,,
prudent,,谨慎的,,8,4246,,exam-data/NETEMVocabulary,,
disposition,,倾向、安排、性情,,8,4247,,exam-data/NETEMVocabulary,,
perplex,,使困惑、使复杂化,,8,4248,,exam-data/NETEMVocabulary,,
anchor,,锚,,8,4249,,exam-data/NETEMVocabulary,,
damn,,谴责、该死的,,8,4250,,exam-data/NETEMVocabulary,,
detector,,探测器,,8,4251,,exam-data/NETEMVocabulary,,
earnest,,认真,,8,4252,,exam-data/NETEMVocabulary,,
feeble,,虚弱的,,8,4253,,exam-data/NETEMVocabulary,,
galaxy,,星系,,8,4254,,exam-data/NETEMVocabulary,,
hello,,你好,,8,4255,,exam-data/NETEMVocabulary,,
irony,,反讽,,8,4256,,exam-data/NETEMVocabulary,,
mold,,模子、模型,,8,4257,mould,exam-data/NETEMVocabulary,,
prosecute,,起诉,,8,4258,,exam-data/NETEMVocabulary,,
savage,,野蛮人、凶猛的,,8,4259,,exam-data/NETEMVocabulary,,
surveillance,,监视,,8,4260,,exam-data/NETEMVocabulary,,
transient,,短暂的,,8,4261,,exam-data/NETEMVocabulary,,
abrupt,,突然的、陡峭的,,8,4262,,exam-data/NETEMVocabulary,,
affiliate,,使附属、附属机构,,8,4263,,exam-data/NETEMVocabulary,,
align,,调整、排列,,8,4264,,exam-data/NETEMVocabulary,,
assault,,攻击,,8,4265,,exam-data/NETEMVocabulary,,
beginning,,开始,,8,4266,,exam-data/NETEMVocabulary,,
conjunction,,结合,,8,4267,,exam-data/NETEMVocabulary,,
consolidate,,巩固、统一,,8,4268,,exam-data/NETEMVocabulary,,
counsel,,建议,,8,4269,,exam-data/NETEMVocabulary,,
criticise,,批评,,8,4270,criticize,exam-data/NETEMVocabulary,,
genre,,类型,,8,4271,,exam-data/NETEMVocabulary,,
hers,,她的,,8,4272,,exam-data/NETEMVocabulary,,
overhead,,在头顶上、在空中,,8,4273,,exam-data/NETEMVocabulary,,
overlap,,重叠,,8,4274,,exam-data/NETEMVocabulary,,
regime,,政权,,8,4275,,exam-data/NETEMVocabulary,,
soup,,汤,,8,4276,,exam-data/NETEMVocabulary,,
terrific,,极好的、可怕的,,8,4277,,exam-data/NETEMVocabulary,,
unite,,联合、结合,,8,4278,,exam-data/NETEMVocabulary,,
acclaim,,称赞、欢呼,,8,4279,,exam-data/NETEMVocabulary,,
ambulance,,救护车,,8,4280,,exam-data/NETEMVocabulary,,
auxiliary,,助动词、辅助的,,8,4281,,exam-data/NETEMVocabulary,,
ballot,,投票,,8,4282,,exam-data/NETEMVocabulary,,
candy,,糖果,,8,4283,,exam-data/NETEMVocabulary,,
carbohydrate,,碳水化合物,,8,4284,,exam-data/NETEMVocabulary,,
cluster,,群,,8,4285,,exam-data/NETEMVocabulary,,
coalition,,联合,,8,4286,,exam-data/NETEMVocabulary,,
cop,,警察,,8,4287,,exam-data/NETEMVocabulary,,
copper,,铜,,8,4288,,exam-data/NETEMVocabulary,,
couch,,长沙发、睡椅,,8,4289,,exam-data/NETEMVocabulary,,
dialect,,方言,,8,4290,,exam-data/NETEMVocabulary,,
disturbance,,扰乱,,8,4291,,exam-data/NETEMVocabulary,,
empirical,,经验主义的,,8,4292,,exam-data/NETEMVocabulary,,
fasten,,系上,,8,4293,,exam-data/NETEMVocabulary,,
glue,,胶水,,8,4294,,exam-data/NETEMVocabulary,,
groan,,呻吟,,8,4295,,exam-data/NETEMVocabulary,,
novelty,,新奇的经验,,8,4296,,exam-data/NETEMVocabulary,,
pierce,,穿透,,8,4297,,exam-data/NETEMVocabulary,,
proficiency,,熟练,,8,4298,,exam-data/NETEMVocabulary,,
rumor,,传闻,,8,4299,rumour,exam-data/NETEMVocabulary,,
scare,,恐吓、惊吓,,8,4300,,exam-data/NETEMVocabulary,,
sober,,清醒,,8,4301,,exam-data/NETEMVocabulary,,
stall,,货摊、失速、拖延,,8,4302,,exam-data/NETEMVocabulary,,
tomb,,坟墓,,8,4303,,exam-data/NETEMVocabulary,,
tropic,,热带,,8,4304,,exam-data/NETEMVocabulary,,
underneath,,在下面,,8,4305,,exam-data/NETEMVocabulary,,
antique,,古董,,8,4306,,exam-data/NETEMVocabulary,,
articulate,,善于表达的,,8,4307,,exam-data/NETEMVocabulary,,
bake,,烤,,8,4308,,exam-data/NETEMVocabulary,,
blanket,,毯子,,8,4309,,exam-data/NETEMVocabulary,,
blast,,爆炸,,8,4310,,exam-data/NETEMVocabulary,,
bless,,保佑,,8,4311,,exam-data/NETEMVocabulary,,
carrot,,胡萝卜,,8,4312,,exam-data/NETEMVocabulary,,
characterise,,以…为特征,,8,4313,characterize,exam-data/NETEMVocabulary,,
clumsy,,笨拙的,,8,4314,,exam-data/NETEMVocabulary,,
concede,,承认,,8,4315,,exam-data/NETEMVocabulary,,
enclose,,附上,,8,4316,,exam-data/NETEMVocabulary,,
envisage,,想像,,8,4317,,exam-data/NETEMVocabulary,,
isolate,,隔离,,8,4318,,exam-data/NETEMVocabulary,,
oriental,,东方的,,8,4319,,exam-data/NETEMVocabulary,,
pasture,,牧场,,8,4320,,exam-data/NETEMVocabulary,,
raid,,袭击,,8,4321,,exam-data/NETEMVocabulary,,
refuge,,避难,,8,4322,,exam-data/NETEMVocabulary,,
resolute,,坚决的,,8,4323,,exam-data/NETEMVocabulary,,
rug,,地毯,,8,4324,,exam-data/NETEMVocabulary,,
sarcastic,,讽刺的,,8,4325,,exam-data/NETEMVocabulary,,
scrap,,废品、报废,,8,4326,,exam-data/NETEMVocabulary,,
shatter,,粉碎,,8,4327,,exam-data/NETEMVocabulary,,
trumpet,,喇叭、鼓吹,,8,4328,,exam-data/NETEMVocabulary,,
